C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_10_840.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_10_840.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_10_840.jpg, 0, 0, 0, 8.203942E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_10_943.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_10_943.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_10_943.jpg, 0, 0, 0, 8.196962E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_044.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_044.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_044.jpg, 0, 0, 0, 8.213411E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_147.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_147.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_147.jpg, 0, 0, 0, 8.23927E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_250.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_250.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_250.jpg, 0, 0, 0, 8.203015E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_352.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_352.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_352.jpg, 0, 0, 0, 8.196029E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_455.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_455.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_455.jpg, 0, 0, 0, 8.223597E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_558.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_558.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_558.jpg, 0, 0, 0, 8.198811E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_662.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_662.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_662.jpg, 0, 0, 0, 8.185472E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_764.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_764.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_764.jpg, 0, 0, 0, 8.295694E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_867.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_867.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_867.jpg, 0, 0, 0, 8.229105E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_11_967.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_11_967.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_11_967.jpg, 0, 0, 0, 8.221585E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_069.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_069.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_069.jpg, 0, 0, 0, 8.239952E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_171.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_171.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_171.jpg, 0, 0, 0, 8.23974E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_273.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_273.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_273.jpg, 0, 0, 0, 8.198078E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_374.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_374.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_374.jpg, 0, 0, 0, 8.211292E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_474.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_474.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_474.jpg, 0, 0, 0, 8.256985E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_577.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_577.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_577.jpg, 0, 0, 0, 8.202182E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_681.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_681.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_681.jpg, 0, 0, 0, 8.196477E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_782.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_782.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_782.jpg, 0, 0, 0, 8.184552E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_885.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_885.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_885.jpg, 0, 0, 0, 8.499557E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_12_986.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_12_986.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_12_986.jpg, 0, 0, 0, 8.203697E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_13_089.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_13_089.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_13_089.jpg, 0, 0, 0, 8.236475E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_13_191.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_13_191.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_13_191.jpg, 0, 0, 0, 8.253981E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_13_294.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_13_294.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_13_294.jpg, 0, 0, 0, 8.216388E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_13_394.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_13_394.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_13_394.jpg, 0, 0, 0, 8.255553E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_13_497.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_13_497.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_13_497.jpg, 0, 0, 0, 8.230248E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_13_600.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_13_600.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_13_600.jpg, 0, 0, 0, 8.221826E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_13_701.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_13_701.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_13_701.jpg, 0, 0, 0, 8.21207E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_13_801.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_13_801.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_13_801.jpg, 0, 0, 0, 8.231195E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_13_902.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_13_902.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_13_902.jpg, 0, 0, 0, 8.213736E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_003.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_003.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_003.jpg, 0, 0, 0, 8.26372E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_103.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_103.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_103.jpg, 0, 0, 0, 8.196814E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_204.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_204.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_204.jpg, 0, 0, 0, 8.216053E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_304.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_304.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_304.jpg, 0, 0, 0, 8.201135E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_407.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_407.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_407.jpg, 0, 0, 0, 8.186976E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_509.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_509.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_509.jpg, 0, 0, 0, 8.261443E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_613.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_613.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_613.jpg, 0, 0, 0, 8.215292E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_714.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_714.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_714.jpg, 0, 0, 0, 8.304181E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_815.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_815.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_815.jpg, 0, 0, 0, 8.220292E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_14_917.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_14_917.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_14_917.jpg, 0, 0, 0, 8.263199E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_020.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_020.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_020.jpg, 0, 0, 0, 8.236001E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_120.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_120.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_120.jpg, 0, 0, 0, 8.356844E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_224.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_224.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_224.jpg, 0, 0, 0, 8.246878E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_324.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_324.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_324.jpg, 0, 0, 0, 8.285242E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_425.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_425.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_425.jpg, 0, 0, 0, 8.252267E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_528.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_528.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_528.jpg, 0, 0, 0, 8.180731E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_630.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_630.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_630.jpg, 0, 0, 0, 8.203751E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_731.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_731.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_731.jpg, 0, 0, 0, 8.307696E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_832.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_832.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_832.jpg, 0, 0, 0, 8.213192E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_15_933.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_15_933.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_15_933.jpg, 0, 0, 0, 8.212174E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_16_034.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_16_034.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_16_034.jpg, 0, 0, 0, 8.249569E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_16_135.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_16_135.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_16_135.jpg, 0, 0, 0, 8.224238E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_16_236.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_16_236.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_16_236.jpg, 0, 0, 0, 8.27855E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_16_338.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_16_338.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_16_338.jpg, 0, 0, 0, 8.238765E-05
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_16_439.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_16_439.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_16_439.jpg, 0, 0.2472738, 0, 0.1618659
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_16_540.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_16_540.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_16_540.jpg, 0, 0.5432708, 0, 0.6757824
C:\Users\joeho\Downloads\Data\IMG\center_2021_05_16_18_20_16_640.jpg, C:\Users\joeho\Downloads\Data\IMG\left_2021_05_16_18_20_16_640.jpg, C:\Users\joeho\Downloads\Data\IMG\right_2021_05_16_18_20_16_640.jpg, 0, 0.842478, 0, 1.45566
